ubigeo;Region;Province;District;Area;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
211104;PUNO;SAN ROMAN;CARACOTO;285.87;6926;6827.521339;6740.927252;6665.247148;6599.592238;6543.145085;6495.149844;6454.902705;6421.742058;6395.037978;6374.180731;6358.568176;6347.592122;6340.623945;6337;6345.836211;6375.300915;6423.328938;6487.927436;6567.172193;6659.198879;6762.188678;6874.348869;6993.889754;7119;7247.822953
211201;PUNO;SANDIA;SANDIA;580.13;8637.163589;8976.562757;9312.93923;9643.246812;9964.185224;10272.22842;10563.66164;10834.62675;11081.17493;11299.32577;11485.13142;11634.74485;11744.49147;11810.94392;11831;11828.88956;11828.19467;11825.01486;11815.39348;11795.43638;11761.41417;11709.84515;11637.5597;11541.74863;11420;11270.32888
211202;PUNO;SANDIA;CUYOCUYO;503.91;6539;6441.058405;6344.790966;6251.122662;6160.924972;6075.020963;5994.190904;5919.178044;5850.694224;5789.42507;5736.034624;5691.16939;5655.461881;5629.533919;5614;5605.270271;5598.979912;5594.524806;5591.27584;5588.626424;5586.026948;5583.005922;5579.17918;5574.249555;5568;5560.283252
211203;PUNO;SANDIA;LIMBANI;2112.34;2833;2959.735781;3081.79479;3198.195789;3307.982639;3410.238215;3504.097736;3588.760952;3663.502642;3727.680923;3780.743034;3822.22844;3851.769398;3869.089376;3874;3868.252755;3853.291945;3828.54995;3793.527841;3747.844495;3691.273827;3623.768571;3545.470897;3456.711552;3358;3250.008329
211204;PUNO;SANDIA;PATAMBUCO;462.72;4762;4749.484748;4734.635574;4717.696855;4698.914225;4678.534142;4656.803116;4633.96635;4610.265563;4585.93583;4561.201328;4536.270053;4511.327656;4486.530734;4462;4438.328605;4415.737654;4393.721568;4371.762205;4349.367277;4326.09766;4301.583584;4275.531017;4247.720365;4218;4186.277146
211205;PUNO;SANDIA;PHARA;400.9;4717;4726.44847;4738.564498;4753.243227;4770.384048;4789.890608;4811.670433;4835.633862;4861.691998;4889.753403;4919.719317;4951.477299;4984.893353;5019.802754;5056;5098.871597;5153.19855;5217.788798;5291.413494;5372.826352;5460.776899;5554.017023;5651.301191;5751.381591;5853;5954.878645
211206;PUNO;SANDIA;QUIACA;447.9;1946;1989.274494;2031.326375;2071.847588;2110.518328;2147.009632;2180.98618;2212.10916;2240.039022;2264.437954;2284.971981;2301.312644;2313.138337;2320.135501;2322;2321.635664;2321.848365;2322.171705;2322.127073;2321.244303;2319.077626;2315.216607;2309.292446;2300.980481;2290;2276.112585
211207;PUNO;SANDIA;SAN JUAN DEL ORO;197.14;5739.21402;6414.773965;7059.432731;7658.120805;8198.665623;8672.363401;9074.236102;9402.993263;9660.747989;9852.554557;9985.84169;10069.81248;10114.87176;10132.12777;10133;10006.25524;9655.498143;9123.206978;8458.395792;7710.731098;6925.863854;6142.326957;5390.002441;4689.917289;4055;3491.407632
211208;PUNO;SANDIA;YANAHUAYA;670.61;3034;2992.381437;2950.506273;2908.525684;2866.584356;2824.820742;2783.367086;2742.349097;2701.88516;2662.085;2623.047797;2584.859789;2547.591505;2511.294807;2476;2442.114809;2409.821511;2378.783076;2348.667313;2319.166633;2290.011107;2260.975196;2231.879198;2202.586771;2173;2143.053406
211209;PUNO;SANDIA;ALTO INAMBARI;1124.88;5595.836411;5828.63384;6059.702531;6286.921499;6507.984933;6720.422339;6921.625231;7108.880094;7279.40705;7430.403449;7559.091542;7662.769406;7738.864492;7784.98944;7799;7797.56614;7796.809505;7793.903357;7785.985813;7770.241404;7743.973361;7704.664647;7650.02775;7578.044747;7487;7375.508191
211210;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;5361.88;6238.78598;6675.875424;7123.627954;7577.455961;8031.917731;8480.732468;8916.832331;9332.456093;9719.287442;10068.63888;10371.67977;10619.70465;10804.43493;10918.34489;10955;10952.75569;10950.08166;10941.62965;10922.01709;10885.96471;10828.43206;10744.74612;10630.72118;10482.76906;10298;10074.31442
211301;PUNO;YUNGUYO;YUNGUYO;171.7142101;30360;30401.28896;30422.12589;30423.99508;30408.42818;30376.99876;30331.31458;30273.00599;30203.7088;30125.04058;30038.5695;29945.77612;29848.00916;29746.43727;29642;29489.76438;29250.83448;28935.08136;28552.53758;28113.43351;27628.17313;27107.25057;26561.12265;26000.0599;25434;24872.42458
211302;PUNO;YUNGUYO;ANAPIA;9.602869828;1108;1222.818015;1341.342595;1462.1349;1583.504003;1703.527806;1820.08711;1930.912978;2033.646717;2125.910873;2205.388789;2269.90953;2317.534396;2346.640904;2356;2351.468387;2338.631113;2316.252664;2283.244472;2238.738497;2182.153489;2113.249116;2032.164131;1939.435936;1836;1723.16877
211303;PUNO;YUNGUYO;COPANI;47.6821744;6205;6196.817399;6181.770251;6160.459136;6133.499152;6101.514997;6065.135957;6024.990539;5981.700474;5935.873903;5888.097673;5838.928837;5788.885606;5738.438178;5688;5635.944376;5580.402181;5521.327335;5458.658471;5392.368601;5322.498399;5249.173401;5172.60739;5093.095375;5011;4926.735066
211304;PUNO;YUNGUYO;CUTURAPI;21.8832694;2611;2518.176198;2429.855193;2345.94553;2266.350435;2190.969617;2119.700702;2052.440253;1989.084323;1929.528551;1873.667821;1821.395548;1772.602692;1727.176624;1685;1645.816124;1609.277778;1575.127628;1543.12104;1513.037772;1484.688748;1457.918553;1432.604622;1408.654186;1386;1364.595757
211305;PUNO;YUNGUYO;OLLARAYA;23.82598835;3542;3766.60161;3970.505505;4151.718536;4309.105508;4442.370786;4552.002188;4639.185931;4705.702178;4753.810604;4786.134578;4805.551363;4815.094207;4817.870664;4817;4783.121516;4689.637928;4545.086361;4359.126014;4141.829793;3903.066975;3652.010995;3396.788946;3144.272941;2900;2668.197955
211306;PUNO;YUNGUYO;TINICACHI;6.240858798;1334;1377.274216;1415.219134;1447.870558;1475.376198;1497.984117;1516.029511;1529.920528;1540.123771;1547.150028;1551.540742;1553.855622;1554.661736;1554.52439;1554;1543.378212;1514.255809;1469.509223;1412.309744;1345.897862;1273.394612;1197.658248;1121.188828;1046.0783;974;906.2293281
211307;PUNO;YUNGUYO;UNICACHI;9.260629184;3098;3216.850546;3321.732897;3412.512288;3489.401227;3552.928192;3603.899347;3643.355876;3672.529351;3692.797311;3705.640919;3712.606273;3715.270614;3715.214411;3714;3647.219731;3465.173996;3197.29127;2875.954945;2531.482385;2188.846174;1866.223318;1575.02434;1320.870199;1105;925.7186971
220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;2737.57;38880;40851.94236;42850.43725;44869.38452;46902.24426;48942.0699;50981.54353;53013.00899;55028.49735;57019.73892;58978.1565;60894.83615;62760.47411;64565.30248;66299;68000.38153;69704.88003;71394.7855;73050.47149;74651.07598;76175.13739;77601.14816;78908.00932;80075.38873;81084;81915.82985
220102;SAN MARTIN;MOYOBAMBA;CALZADA;95.38;3418;3476.79726;3534.301298;3590.572323;3645.682464;3699.715997;3752.769243;3804.949917;3856.375647;3907.171425;3957.465803;4007.385726;4057.050037;4106.561832;4156;4206.053355;4257.088487;4308.617393;4360.105155;4411.007079;4460.798361;4508.99504;4555.166373;4598.939753;4640;4678.085178
220103;SAN MARTIN;MOYOBAMBA;HABANA;91.25;1259;1312.853263;1366.320621;1418.90906;1470.082364;1519.26591;1565.853013;1609.212762;1648.699205;1683.66171;1713.456279;1737.457632;1755.071882;1765.749714;1769;1768.667219;1768.442775;1767.640299;1765.565849;1761.537049;1754.900449;1745.046591;1731.422737;1713.543525;1691;1663.467558
220104;SAN MARTIN;MOYOBAMBA;JEPELACIO;360.03;13568;14202.00476;14816.60949;15406.58423;15966.70708;16491.84072;16977.00965;17417.47555;17808.80753;18146.94433;18428.24624;18649.53531;18808.12385;18901.8324;18929;18903.88025;18838.87663;18729.98747;18573.50337;18366.27134;18105.90622;17790.94066;17420.91307;16996.3996;16519;15991.2887
220105;SAN MARTIN;MOYOBAMBA;SORITOR;387.76;10959;11978.6741;13056.86353;14183.87707;15346.55332;16528.00965;17707.54225;18860.72577;19959.75777;20974.08405;21871.32589;22618.50862;23183.56454;23537.05197;23654;23650.0378;23650.44927;23648.97851;23639.24903;23614.98506;23570.19132;23499.28719;23397.19785;23259.40964;23082;22861.6531
220106;SAN MARTIN;MOYOBAMBA;YANTALO;100.32;1859;1950.94081;2044.140366;2137.744787;2230.777517;2322.142419;2410.631162;2494.935266;2573.663025;2645.361381;2708.542632;2761.715757;2803.422008;2832.274325;2847;2854.568819;2862.487052;2870.367237;2877.802662;2884.392857;2889.762971;2893.576626;2895.54266;2895.416847;2893;2888.13403
220201;SAN MARTIN;BELLAVISTA;BELLAVISTA;287.12;13583;13610.84631;13647.65124;13693.11595;13746.95797;13808.9109;13878.72301;13956.15397;14040.96861;14132.92714;14231.77103;14337.20422;14448.86981;14566.3228;14689;14837.72419;15031.11758;15265.14678;15535.7057;15838.62151;16169.64873;16524.4498;16898.56279;17287.35964;17686;18089.38736
220202;SAN MARTIN;BELLAVISTA;ALTO BIAVO;6117.12;3839;3964.990482;4094.784253;4228.633582;4366.813974;4509.626534;4657.400173;4810.493331;4969.294785;5134.223099;5305.724226;5484.266845;5670.335114;5864.418678;6067;6280.088887;6505.365094;6742.688544;6991.804087;7252.385254;7524.072886;7806.505578;8099.340565;8402.265146;8715;9037.296868
220203;SAN MARTIN;BELLAVISTA;BAJO BIAVO;975.43;3611;4086.470575;4605.808529;5167.688041;5769.205763;6405.628015;7070.17501;7753.866896;8445.458227;9131.487269;9796.463911;10423.21446;10993.39313;11488.15858;11889;12239.81517;12591.4109;12935.69742;13263.70522;13565.77569;13831.79892;14051.49282;14214.71779;14311.82057;14334;14273.68518
220204;SAN MARTIN;BELLAVISTA;HUALLAGA;210.42;2190;2266.922905;2342.352193;2415.658822;2486.178093;2553.216164;2616.057705;2673.974493;2726.234665;2772.112345;2810.897393;2841.905097;2864.485757;2878.034276;2882;2881.458968;2881.101179;2879.815157;2876.477021;2869.981572;2859.270427;2843.356373;2821.343887;2792.446245;2756;2711.477675
220205;SAN MARTIN;BELLAVISTA;SAN PABLO;362.49;8108;8257.075049;8396.245388;8525.104851;8643.298344;8750.524592;8846.537648;8931.146589;9004.212801;9065.644395;9115.38748;9153.414363;9179.709129;9194.251465;9197;9191.54602;9180.603487;9162.708549;9136.375073;9100.187733;9052.873589;8993.350401;8920.753158;8834.442505;8734;8619.215524
220206;SAN MARTIN;BELLAVISTA;SAN RAFAEL;98.32;3083;3297.572304;3519.000427;3745.563147;3975.177213;4205.390975;4433.389855;4656.015573;4869.800652;5071.019209;5255.754529;5419.983289;5559.675679;5670.910049;5750;5811.929573;5873.028103;5931.780927;5986.585676;6035.812112;6077.85424;6111.17256;6134.326169;6145.995815;6145;6130.306727
220301;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;299.9;13143;13165.75005;13189.21343;13213.74296;13239.69845;13267.44866;13297.37216;13329.85637;13365.29386;13404.07535;13446.5789;13493.15504;13544.10821;13599.67493;13660;13749.58881;13889.34308;14073.99333;14298.31988;14557.09281;14845.0109;15156.63749;15486.33456;15828.19807;16176;16523.14402
220302;SAN MARTIN;EL DORADO;AGUA BLANCA;168.19;2588;2602.169451;2613.872861;2623.305943;2630.674867;2636.194791;2640.08829;2642.583541;2643.912136;2644.306412;2643.996234;2643.205237;2642.146619;2641.018628;2640;2635.979217;2626.089472;2610.856476;2590.816282;2566.528691;2538.584204;2507.604366;2474.236553;2439.144983;2403;2366.467553
220303;SAN MARTIN;EL DORADO;SAN MARTIN;562.57;4225;4562.73278;4914.630404;5279.422046;5655.537808;6041.099059;6433.913732;6831.476803;7230.975923;7629.301954;8023.064039;8408.608926;8782.044504;9139.268014;9476;9803.473696;10133.20875;10460.76311;10781.12717;11088.83675;11378.0998;11642.93077;11877.28923;12075.22074;12231;12339.27705
220304;SAN MARTIN;EL DORADO;SANTA ROSA;243.41;1800;2042.647483;2308.569027;2597.075225;2906.579809;3234.44715;3576.861933;3928.737204;4283.678306;4634.020159;4970.953504;5284.751687;5565.103331;5801.54779;5984;6136.683859;6288.088541;6434.879934;6573.415051;6699.832181;6810.15228;6900.387975;6966.657431;7005.301125;7013;6986.89354
220305;SAN MARTIN;EL DORADO;SHATOJA;24.07;1653;1732.100292;1811.828904;1891.852531;1971.811713;2051.322649;2129.979325;2207.355772;2283.008262;2356.477207;2427.288567;2494.954648;2558.974273;2618.832469;2674;2726.915306;2779.861309;2831.991561;2882.384922;2930.074048;2974.072294;3013.397729;3047.093762;3074.24657;3094;3105.568961
220401;SAN MARTIN;HUALLAGA;SAPOSOA;545.43;12314;12332.67477;12346.87206;12357.12837;12363.99012;12368.01343;12369.76318;12369.81024;12368.72659;12367.07738;12365.40991;12364.23929;12364.03119;12365.18233;12368;12399.85642;12483.58816;12612.8384;12781.43497;12983.27016;13212.19251;13461.90824;13725.89339;13997.31972;14269;14533.35968
220402;SAN MARTIN;HUALLAGA;ALTO SAPOSOA;1347.34;1792;1823.850333;1860.529808;1902.083004;1948.574364;2000.085998;2056.715403;2118.572871;2185.778363;2258.457571;2336.736879;2420.736937;2510.564603;2606.303054;2708;2821.089746;2951.364783;3099.405486;3265.825155;3451.258953;3656.348768;3881.722614;4127.967489;4395.595056;4685;4996.411581
220403;SAN MARTIN;HUALLAGA;EL ESLABON;122.77;1500;1637.428726;1776.277619;1914.782719;2051.027262;2182.980697;2308.544967;2425.606582;2532.092541;2626.027877;2705.592424;2769.174452;2815.419031;2843.269396;2852;2844.282753;2822.692365;2786.761666;2736.259646;2671.241983;2592.084575;2499.497268;2394.517385;2278.48458;2153;2019.873522
220404;SAN MARTIN;HUALLAGA;PISCOYACU;184.87;2880;2925.613679;2971.975869;3019.186731;3067.353179;3116.589608;3167.018406;3218.770046;3271.98252;3326.799878;3383.369684;3441.839224;3502.350436;3565.033598;3630;3698.503286;3771.540557;3848.761866;3929.765328;4014.12499;4101.413508;4191.218479;4283.152304;4376.856252;4472;4568.278338
220405;SAN MARTIN;HUALLAGA;SACANCHE;143.15;2840;2844.136777;2846.897854;2848.403633;2848.77745;2848.145404;2846.63596;2844.379183;2841.505428;2838.14338;2834.417364;2830.443929;2826.327795;2822.157357;2818;2809.42904;2792.596659;2768.431563;2737.883088;2701.92434;2661.549849;2617.767754;2571.587911;2524.008015;2476;2428.49872
220406;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;37.29;910;895.5688423;881.7579853;868.6456188;856.3055765;844.8081739;834.2210217;824.6097755;816.0387855;808.5716195;802.2714436;797.2012605;793.4240218;791.0026474;790;789.9778755;790.473069;791.5036141;793.0845634;795.2350422;797.9834726;801.3709769;805.4532;810.3009352;816;822.6508241
220501;SAN MARTIN;LAMAS;LAMAS;79.82;13651;13656.41001;13658.3995;13657.40382;13653.86463;13648.23071;13640.95753;13632.50497;13623.33236;13613.89024;13604.60847;13595.88062;13588.04513;13581.36394;13576;13595.23878;13658.35743;13759.51226;13892.95342;14052.98842;14233.94454;14430.12921;14635.78932;14845.07318;15052;15250.44324
220502;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;294.2;8654;9246.056937;9854.929752;10474.47924;11097.31881;11714.8132;12317.12995;12893.3522;13431.65905;13919.577;14344.30252;14693.09157;14953.70768;15114.91521;15167;15164.29229;15163.38616;15159.26823;15146.85318;15121.13605;15077.32359;15010.94089;14917.91425;14794.63357;14638;14445.46445
220503;SAN MARTIN;LAMAS;BARRANQUITA;1022.86;5352;5360.568766;5368.093438;5374.802541;5380.927904;5386.705026;5392.373038;5398.173951;5404.350901;5411.145111;5418.791416;5427.512288;5437.510483;5448.960603;5462;5494.535655;5561.944026;5660.81377;5787.963856;5940.281773;6114.577989;6307.453325;6515.178759;6733.589795;6958;7183.140613
220504;SAN MARTIN;LAMAS;CAYNARACHI;1679.08;7442;7456.893447;7476.066741;7499.502778;7527.193544;7559.140911;7595.356793;7635.862193;7680.684696;7729.853931;7783.39467;7841.317371;7903.606178;7970.204681;8041;8134.193179;8266.023242;8433.491496;8633.671399;8863.620418;9120.294026;9400.459987;9700.612965;10016.89136;10345;10680.14404
220505;SAN MARTIN;LAMAS;CUÑUMBUQUI;191.46;3856;3998.612037;4124.28032;4232.907267;4324.8012;4400.638502;4461.418111;4508.411286;4543.109362;4567.171903;4582.377354;4590.577949;4593.660285;4593.512663;4592;4571.454182;4515.537349;4428.532863;4315.152975;4180.329246;4029.017326;3866.023729;3695.861786;3522.642103;3350;3181.059387
220506;SAN MARTIN;LAMAS;PINTO RECODO;524.07;6794;7080.615567;7365.9101;7647.22614;7921.654631;8186.058568;8437.10562;8671.309545;8885.079864;9074.778922;9236.785335;9367.562793;9463.733346;9522.154539;9540;9538.298658;9537.741318;9535.185376;9527.442893;9511.376301;9483.980771;9442.451077;9384.23338;9307.064205;9209;9088.441077
220507;SAN MARTIN;LAMAS;RUMISAPA;39.19;2542;2546.310232;2550.598176;2554.96145;2559.499144;2564.312194;2569.503552;2575.17801;2581.441537;2588.399991;2596.157113;2604.811775;2614.454516;2625.163485;2637;2659.751123;2701.966491;2762.017089;2838.424205;2929.755804;3034.531714;3151.13508;3277.729443;3412.18258;3552;3694.272744
220508;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;525.15;1524;1526.480383;1528.733082;1530.806298;1532.749056;1534.611346;1536.444136;1538.299169;1540.228462;1542.283421;1544.513535;1546.964636;1549.676741;1552.681592;1556;1560.929505;1568.513657;1578.370782;1590.111604;1603.347684;1617.697565;1632.790486;1648.267878;1663.783095;1679;1693.591114
220509;SAN MARTIN;LAMAS;SHANAO;24.59;1263;1382.281692;1504.621818;1628.57473;1752.466175;1874.413839;1992.359362;2104.111943;2207.402887;2299.949747;2379.527997;2444.047579;2491.631202;2520.690995;2530;2526.005814;2514.803819;2494.989126;2465.270389;2424.543294;2371.959374;2306.985669;2229.45154;2139.579775;2038;1925.743199
220510;SAN MARTIN;LAMAS;TABALOSOS;485.25;11086;11243.48035;11396.38941;11544.98983;11689.57872;11830.48793;11968.08342;12102.76285;12234.95063;12365.08968;12493.62939;12621.00948;12747.6399;12873.87743;13000;13128.1453;13259.43008;13392.34835;13525.26199;13656.51631;13784.531;13907.86327;14025.24384;14135.58978;14238;14331.74038
220511;SAN MARTIN;LAMAS;ZAPATERO;175;5089;5096.959045;5103.54224;5108.958529;5113.420278;5117.143462;5120.34746;5123.254169;5126.086147;5129.06355;5132.399699;5136.295264;5140.931169;5146.460517;5153;5167.399487;5195.263233;5234.80194;5284.22644;5341.754101;5405.611404;5474.032264;5545.252676;5617.503029;5689;5757.940308
220601;SAN MARTIN;MARISCAL CACERES;JUANJUI;335.19;27335;27379.4587;27419.88843;27457.32776;27492.83089;27527.47014;27562.33623;27598.53492;27637.17822;27679.36913;27726.17871;27778.61543;27837.58723;27903.85792;27978;28113.24894;28354.41451;28689.50884;29106.74033;29594.35334;30140.47341;30732.95462;31359.23088;32006.17833;32660;33306.14747
220602;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;2249.83;8499;8473.434853;8449.936497;8428.442595;8408.895366;8391.24245;8375.437006;8361.436548;8349.2001;8338.683262;8329.830965;8322.567872;8316.786667;8312.334727;8309;8380.636277;8593.256066;8938.847641;9413.184402;10014.11622;10739.98828;11588.04544;12552.74103;13623.93043;14785;16011.06447
220603;SAN MARTIN;MARISCAL CACERES;HUICUNGO;9830.17;5677;5690.373502;5710.844327;5738.123462;5771.941994;5812.048168;5858.204192;5910.182389;5967.760281;6030.714197;6098.811032;6171.797944;6249.389911;6331.255316;6417;6521.155129;6657.287618;6823.56764;7018.202643;7239.37227;7485.162118;7753.494643;8042.05701;8348.227057;8669;9000.920017
220604;SAN MARTIN;MARISCAL CACERES;PACHIZA;1839.51;4567;4563.804183;4560.180831;4556.221916;4552.020611;4547.671784;4543.272074;4538.919301;4534.710977;4530.741683;4527.099212;4523.85945;4521.080133;4518.793745;4517;4537.984946;4601.045256;4702.282497;4838.332206;5006.047398;5202.21618;5423.302779;5665.208398;5923.05483;6191;6462.100617
220605;SAN MARTIN;MARISCAL CACERES;PAJARILLO;244.03;3720;3854.286087;3987.675429;4119.518859;4249.131322;4375.796257;4498.770415;4617.288736;4730.568915;4837.815216;4938.221248;5030.971514;5115.241818;5190.198904;5255;5315.414529;5376.730122;5437.263629;5495.22786;5548.78428;5596.090999;5635.344213;5664.81273;5682.866391;5688;5678.854819
220701;SAN MARTIN;PICOTA;PICOTA;218.72;7221;7258.977093;7305.210282;7359.412195;7421.311774;7490.651456;7567.183909;7650.667828;7740.862249;7837.51883;7940.371629;8049.124055;8163.432913;8282.889738;8407;8546.261479;8710.597342;8898.495831;9108.359587;9338.522956;9587.260638;9852.786101;10133.23982;10426.66879;10731;11044.01143
220702;SAN MARTIN;PICOTA;BUENOS AIRES;272.97;2833;2893.589491;2950.197977;3002.638688;3050.749678;3094.395029;3133.465512;3167.878504;3197.576944;3222.527174;3242.715568;3258.143994;3268.82427;3274.771966;3276;3273.448623;3267.772301;3258.525294;3245.26093;3227.565587;3205.084521;3177.538861;3144.734309;3106.562943;3063;3014.097624
220703;SAN MARTIN;PICOTA;CASPISAPA;81.44;1496;1537.197174;1577.693376;1617.368516;1656.102372;1693.775426;1730.269588;1765.468662;1799.25841;1831.526097;1862.159394;1891.044604;1918.064242;1943.094094;1966;1987.983835;2010.078174;2031.851408;2052.842861;2072.581677;2090.602749;2106.459034;2119.730216;2130.028171;2137;2140.329599
220704;SAN MARTIN;PICOTA;PILLUANA;239.27;1187;1159.026396;1132.115377;1106.381245;1081.926632;1058.844128;1037.217882;1017.12511;998.6374644;981.8222424;966.7434159;953.4624959;942.0392571;932.5323696;925;918.7457023;913.0316504;907.845258;903.1702144;898.9944494;895.3156943;892.144736;889.5067175;887.4409805;886;885.2479456
220705;SAN MARTIN;PICOTA;PUCACACA;230.72;3295;3257.62951;3220.948023;3185.319691;3151.093465;3118.604834;3088.177615;3060.125646;3034.754209;3012.361066;2993.237036;2977.666096;2965.925046;2958.282878;2955;2954.618056;2955.460856;2957.426073;2960.397026;2964.268253;2968.964085;2974.450125;2980.738423;2987.887662;2996;3005.216237
220706;SAN MARTIN;PICOTA;SAN CRISTOBAL;29.63;1020;1055.653368;1090.119749;1123.143807;1154.467039;1183.830794;1210.979425;1235.663431;1257.642456;1276.687987;1292.585676;1305.137198;1314.161693;1319.496877;1321;1320.173442;1318.342558;1315.104303;1310.056566;1302.814687;1293.025616;1280.379248;1264.6169;1245.537223;1223;1196.928391
220707;SAN MARTIN;PICOTA;SAN HILARION;96.55;2534;2718.866263;2906.633224;3095.297544;3282.563386;3465.862611;3642.388164;3809.141238;3962.992078;4100.753604;4219.266248;4315.491781;4386.613306;4430.138144;4444;4442.031251;4437.129626;4426.17639;4406.079146;4373.864044;4326.77604;4262.382695;4178.676966;4074.174422;3948;3799.959193
220708;SAN MARTIN;PICOTA;SHAMBOYACU;415.58;2333;2599.042704;2885.023748;3190.351038;3513.958197;3854.249963;4209.055564;4575.593288;4950.449398;5329.574401;5708.299342;6081.374492;6443.03242;6787.077061;7107;7416.688401;7731.445351;8046.086363;8354.609772;8650.293012;8925.830514;9173.511589;9385.436094;9553.764798;9671;9730.289966
220709;SAN MARTIN;PICOTA;TINGO DE PONASA;340.01;2605;2746.34757;2889.353888;3032.594361;3174.441107;3313.071424;3446.484301;3572.525602;3688.922211;3793.325088;3883.360796;3956.690734;4011.076972;4044.453328;4055;4054.279628;4054.062242;4053.028775;4049.840783;4043.180917;4031.787642;4014.483267;3990.1955;3957.973516;3917;3866.600796
220710;SAN MARTIN;PICOTA;TRES UNIDOS;246.52;2431;2587.887292;2749.546657;2914.364256;3080.387653;3245.321387;3406.536433;3561.096105;3705.800432;3837.250385;3951.932375;4046.322395;4117.007878;4160.824043;4175;4174.367703;4174.909662;4175.924128;4176.687324;4176.48994;4174.664691;4170.604497;4163.772032;4153.702255;4140;4122.334848
220801;SAN MARTIN;RIOJA;RIOJA;185.69;18632;18960.98421;19283.93731;19601.23539;19913.32023;20220.70078;20523.95301;20823.71666;21120.68755;21415.60411;21709.22689;22002.31062;22295.5688;22589.63176;22885;23185.27112;23492.28461;23803.44008;24115.86893;24426.63764;24732.91084;25032.06706;25321.76775;25599.98529;25865;26115.37792
220802;SAN MARTIN;RIOJA;AWAJUN;481.08;2963;3284.041284;3628.653676;3994.569685;4378.343198;4775.214187;5179.016657;5582.149253;5975.628085;6349.239386;6691.80528;6991.56894;7236.695864;7415.876213;7519;7580.825319;7641.07619;7698.306954;7750.99261;7797.603184;7836.664603;7866.803781;7886.778119;7895.491487;7892;7875.511494
220803;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;199.64;5198;5414.180549;5644.240576;5889.1557;6149.982005;6427.864041;6724.04312;7039.865439;7376.789367;7736.391049;8120.367368;8530.535196;8968.825889;9437.274072;9938;10480.27175;11073.81889;11721.46607;12426.02314;13190.3311;14017.30337;14909.95723;15871.43148;16904.98839;18014;19201.9209
220804;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;330.31;21207;22298.08886;23404.64247;24523.23585;25650.1849;26781.56442;27913.22778;29040.82555;30159.8203;31265.4943;32352.94726;33417.08189;34452.5767;35453.84734;36415;37357.87607;38302.50724;39238.99439;40156.36421;41042.94462;41886.71696;42675.62407;43397.82506;44041.89805;44597;45052.99869
220805;SAN MARTIN;RIOJA;PARDO MIGUEL;1131.87;9602;10283.46959;10990.52693;11716.22183;12451.92116;13187.25836;13910.15326;14606.91775;15262.46029;15860.59896;16384.48714;16817.14956;17142.11847;17344.15105;17410;17407.38238;17409.7761;17414.36954;17418.2593;17418.60188;17412.7279;17398.21675;17372.93528;17335.04687;17283;17215.50533
220806;SAN MARTIN;RIOJA;POSIC;54.65;971;998.1883144;1025.99021;1054.453724;1083.631524;1113.581347;1144.366386;1176.055532;1208.723394;1242.449974;1277.319909;1313.421185;1350.843279;1389.674704;1430;1472.230638;1516.689404;1563.296682;1611.947204;1662.520943;1714.89251;1768.938374;1824.541691;1881.594832;1940;1999.668572
220807;SAN MARTIN;RIOJA;SAN FERNANDO;63.53;4336;4309.17209;4281.27286;4252.512744;4223.09902;4193.235921;4163.124432;4132.961548;4102.938809;4073.239943;4044.037561;4015.488932;3987.730984;3960.8748;3935;3910.734136;3888.36602;3867.410106;3847.372557;3827.78398;3808.222431;3788.326838;3767.802016;3746.417162;3724;3700.428754
220808;SAN MARTIN;RIOJA;YORONGOS;74.53;2254;2368.585277;2479.306993;2585.187544;2685.274654;2778.656792;2864.477865;2941.950627;3010.368218;3069.113355;3117.664817;3155.601059;3182.601072;3198.442842;3203;3197.108644;3181.418516;3155.634049;3119.550952;3073.094433;3016.34604;2949.557791;2873.154062;2787.723004;2694;2592.845902
220809;SAN MARTIN;RIOJA;YURACYACU;13.74;4624;4629.387151;4629.960394;4626.107774;4618.230953;4606.742153;4592.060946;4574.610665;4554.814232;4533.089245;4509.842244;4485.462208;4460.313469;4434.728358;4409;4380.126156;4345.235094;4304.749007;4259.079839;4208.663103;4153.97935;4095.56328;4034.002328;3969.927547;3904;3836.895721
220901;SAN MARTIN;SAN MARTIN;TARAPOTO;67.81;54581;55762.0042;56926.55473;58075.07676;59208.20757;60326.80388;61431.94367;62524.91852;63607.21194;64680.4591;65746.38461;66806.71606;67863.07347;68916.83723;69969;71031.37975;72110.47353;73197.81105;74284.01379;75359.42468;76414.62106;77440.78672;78429.94136;79375.04415;80270;81109.60475
